"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1505/15","14:30 - 16:20","#83246: ","FPA 137 Tutorials","Credit",,"AKMCKENZ",0,"14:30 - 16:20","1505/15","#83246: ","FPA 137 Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1505/15","17:30 - 19:20","#82610: ","FREN 121: Introductory French I","Credit",,"AKMCKENZ",0,"17:30 - 19:20","1505/15","#82610: ","FREN 121: Introductory French I","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1510","09:00 - 15:30","#81213: ","CT975-VA1161 Kyungwoon 4-week Program","Non-Credit","MECS","CAC25",16,"09:00 - 15:30","1510","#81213: ","CT975-VA1161 Kyungwoon 4-week Program","Non-Credit","MECS","CAC25",16,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1510","16:30 - 21:30","#83940: ","Strength in Unity Information Session","Internal","MECS","LAM5",20,"16:30 - 21:30","1510","#83940: ","Strength in Unity Information Session","Internal","MECS","LAM5",20,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1520","17:30 - 20:20","#82648: ","PHIL XX1: Critical Thinking","Credit",,"AKMCKENZ",0,"17:30 - 20:20","1520","#82648: ","PHIL XX1: Critical Thinking","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1525","09:30 - 12:20","#82483: ","PUB 800 G100","Credit",,"MINNI",21,"09:30 - 12:20","1525","#82483: ","PUB 800 G100","Credit",,"MINNI",21,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1525","13:30 - 16:20","#82485: ","PUB 802 G100","Credit",,"MINNI",21,"13:30 - 16:20","1525","#82485: ","PUB 802 G100","Credit",,"MINNI",21,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1525","17:30 - 21:20","#82487: ","REM 662 G100","Credit",,"MINNI",18,"17:30 - 21:20","1525","#82487: ","REM 662 G100","Credit",,"MINNI",18,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1530","10:30 - 12:20","#82670: ","PUB 332: Graphic Design Transition: Print & Digital Periodicals","Credit",,"AKMCKENZ",0,"10:30 - 12:20","1530","#82670: ","PUB 332: Graphic Design Transition: Print & Digital Periodicals","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1530","14:30 - 16:20","#83246: ","FPA 137 Tutorials","Credit",,"AKMCKENZ",0,"14:30 - 16:20","1530","#83246: ","FPA 137 Tutorials","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1530","17:30 - 21:00","#83772: ","SFPIRG: Queer ASL","Int Cont Rcv","MECS","LAM5",30,"17:30 - 21:00","1530","#83772: ","SFPIRG: Queer ASL","Int Cont Rcv","MECS","LAM5",30,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
"Event Bookings","by Space","Monday, January 25, 2016",,"Space","Start - End","Event","Booking Status","MECS Contact","Booked By","Attend","Start - End","Space","Event","Booking Status","MECS Contact","Booked By","Attend","Monday, January 25, 2016","1535","16:30 - 18:20","#83105: ","CHIN 100 E100 Mandarin Chinese I","Credit",,"AKMCKENZ",0,"16:30 - 18:20","1535","#83105: ","CHIN 100 E100 Mandarin Chinese I","Credit",,"AKMCKENZ",0,"sfu_event_bookings.rpt","Page  1 of 1","January 23, 2016",15:06
