"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:00,16:00,"Room 7060","Class",0,"PPL",,"#79059 Chinese/English Interpretation and Translation Diploma Program","MECS","Audio/Visual Services:",,,1.0,"EA","Blue Data Cable",,,1.0,"EA","Blue Data Cable","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:00,16:00,"Room 7060","Class",0,"PPL",,"#79059 Chinese/English Interpretation and Translation Diploma Program","MECS","Audio/Visual Services:",,,1.0,"EA","Computer - Mac, with Internet Connection",,,1.0,"EA","Computer - Mac, with Internet Connection","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:00,16:00,"Room 7060","Class",0,"PPL",,"#79059 Chinese/English Interpretation and Translation Diploma Program","MECS","Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:00,16:00,"Room 7060","Class",0,"PPL",,"#79059 Chinese/English Interpretation and Translation Diploma Program","MECS","Audio/Visual Services:",,,1.0,"EA","CD Player",,,1.0,"EA","CD Player","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:00,16:00,"Room 7060","Class",0,"PPL",,"#79059 Chinese/English Interpretation and Translation Diploma Program","MECS","Audio/Visual Services:",,,1.0,"EA","Portable CD/Cassette Player",,,1.0,"EA","Portable CD/Cassette Player","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:00,16:00,"Room 7060","Class",0,"PPL",,"#79059 Chinese/English Interpretation and Translation Diploma Program","MECS","Audio/Visual Services:",,,1.0,"EA","Wired Internet Connection - Internal Client",,,1.0,"EA","Wired Internet Connection - Internal Client","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:30,13:20,"Room 1325","Class - no signage",0,"PPL",,"#82631 IS 319 D100: Special Topics II",,"Audio/Visual Services:",,,1.0,"EA","Document Camera",,,1.0,"EA","Document Camera","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:30,13:20,"Room 1325","Class - no signage",0,"PPL",,"#82631 IS 319 D100: Special Topics II",,"Audio/Visual Services:",,,1.0,"EA","Computer - PC, with Internet Connection",,,1.0,"EA","Computer - PC, with Internet Connection","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:30,13:20,"Room 1325","Class - no signage",0,"PPL",,"#82631 IS 319 D100: Special Topics II",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
"Harbour Centre",Jan-23-16,"Page 1 of 1",15:02,"Daily Resources by Setup Time","Monday, January 25, 2016","Audio/Visual Services","Caterer: Unknown","Monday, January 25, 2016","Start","End","Space","Function / Event","Attend /MECS Contact", 9:30,13:20,"Room 1415","Class - no signage",0,"PPL",,"#83236 GSWS 318 Special Topics",,"Audio/Visual Services:",,,1.0,"EA","Data Projector",,,1.0,"EA","Data Projector","sfu_daily_ops_res_start_time.rpt"
